Year,Month,Account_Code,Account_Name,Account_Class,Total_Amount
2020,8,ACC102754,Account_2754,Liability,43312.05
2022,8,ACC102592,Account_2592,Expense,141096.92
2022,10,ACC101251,Account_1251,Equity,297840.39
2022,7,ACC100180,Account_180,Equity,299512.58
2022,6,ACC101454,Account_1454,Equity,4198.58
2020,5,ACC102968,Account_2968,Asset,110566.64
2022,7,ACC100853,Account_853,Asset,225785.43
2022,3,ACC102630,Account_2630,Asset,372720.1
2022,10,ACC101805,Account_1805,Liability,495221.8
2021,9,ACC102164,Account_2164,Liability,459790.39
2023,5,ACC102159,Account_2159,Asset,371390.01
2023,11,ACC102214,Account_2214,Expense,15091.11
2023,8,ACC102531,Account_2531,Liability,550.78
2020,12,ACC101403,Account_1403,Expense,65158.4
2021,12,ACC101818,Account_1818,Expense,281553.91
2020,4,ACC100197,Account_197,Asset,491220.03
2021,9,ACC102199,Account_2199,Expense,64826.24
2022,6,ACC101374,Account_1374,Revenue,91107.48
2021,10,ACC101491,Account_1491,Equity,278347.52
2022,3,ACC101189,Account_1189,Liability,222962.38
2023,1,ACC101618,Account_1618,Revenue,305814.81
2021,1,ACC101252,Account_1252,Liability,458413.7
2022,10,ACC102778,Account_2778,Equity,241103.41
2024,1,ACC101145,Account_1145,Expense,194053.65
2020,2,ACC102148,Account_2148,Asset,165024.76
2021,6,ACC100462,Account_462,Asset,171561.65
2022,11,ACC102173,Account_2173,Asset,112877.65
2023,1,ACC102229,Account_2229,Expense,378430.3
2023,9,ACC102528,Account_2528,Equity,358663.68
2023,10,ACC100691,Account_691,Expense,390745.94
2021,5,ACC100069,Account_69,Expense,301422.86
2021,8,ACC100233,Account_233,Equity,33862.03
2020,9,ACC101861,Account_1861,Asset,331727.26
2023,4,ACC101363,Account_1363,Revenue,166554.91
2020,8,ACC102530,Account_2530,Expense,342854.73
2021,1,ACC100092,Account_92,Expense,215836.34
2021,9,ACC102578,Account_2578,Revenue,16047.11
2021,11,ACC102920,Account_2920,Asset,430189.01
2022,11,ACC102451,Account_2451,Revenue,488731.54
2022,1,ACC102707,Account_2707,Revenue,145807.27
2023,7,ACC101911,Account_1911,Expense,334569.04
2020,1,ACC100117,Account_117,Liability,380700.4
2021,10,ACC100035,Account_35,Revenue,181309.4
2020,1,ACC101034,Account_1034,Revenue,62456.98
2020,7,ACC102052,Account_2052,Liability,192995.85
2022,1,ACC101759,Account_1759,Expense,236779.74
2022,4,ACC101848,Account_1848,Liability,119071.04
2020,6,ACC101080,Account_1080,Asset,124196.77
2021,5,ACC100441,Account_441,Equity,172583.82
2021,10,ACC101101,Account_1101,Revenue,145475.82
2022,5,ACC102216,Account_2216,Liability,174406.76
2021,7,ACC101089,Account_1089,Equity,377657.49
2020,2,ACC102926,Account_2926,Revenue,279243.53
2023,4,ACC102476,Account_2476,Asset,439581.3
2021,1,ACC101412,Account_1412,Liability,172042.67
2023,10,ACC101793,Account_1793,Revenue,43204.74
2020,4,ACC101878,Account_1878,Liability,166575.94
2020,8,ACC101865,Account_1865,Expense,427431.16
2020,6,ACC101830,Account_1830,Expense,187379.79
2023,7,ACC101170,Account_1170,Revenue,200346.92
2022,10,ACC100514,Account_514,Equity,63285.26
2023,1,ACC100484,Account_484,Asset,305212.72
2021,1,ACC100457,Account_457,Revenue,188283.83
2022,6,ACC102861,Account_2861,Equity,243038.36
2023,8,ACC101899,Account_1899,Asset,87499.91
2023,12,ACC101233,Account_1233,Asset,57608.26
2022,2,ACC102653,Account_2653,Expense,419550.9
2021,12,ACC101489,Account_1489,Liability,487349.56
2021,4,ACC101429,Account_1429,Expense,123761.18
2023,12,ACC101399,Account_1399,Liability,183368.36
2021,2,ACC100671,Account_671,Liability,101217.78
2020,5,ACC102805,Account_2805,Equity,304824.81
2023,1,ACC102424,Account_2424,Expense,91650.52
2022,5,ACC100905,Account_905,Revenue,350942.76
2021,1,ACC102160,Account_2160,Expense,218525.06
2021,10,ACC100949,Account_949,Revenue,6457.08
2023,6,ACC101698,Account_1698,Revenue,101061.92
2022,9,ACC101671,Account_1671,Equity,432203.69
2021,11,ACC101858,Account_1858,Revenue,39256.84
2021,10,ACC102974,Account_2974,Liability,393088.26
2022,3,ACC100918,Account_918,Asset,353482.28
2023,3,ACC100032,Account_32,Revenue,478247.08
2023,12,ACC102484,Account_2484,Liability,267648.83
2020,7,ACC101506,Account_1506,Liability,214166.74
2020,4,ACC101190,Account_1190,Liability,239885.92
2020,3,ACC102305,Account_2305,Liability,18172.42
2022,9,ACC102363,Account_2363,Liability,199432.07
2023,9,ACC101563,Account_1563,Equity,435141.09
2021,9,ACC102015,Account_2015,Liability,286124.04
2023,7,ACC102034,Account_2034,Asset,196854.59
2021,11,ACC101142,Account_1142,Liability,464512.29
2021,12,ACC101635,Account_1635,Liability,114343.1
2021,5,ACC101144,Account_1144,Liability,497667.36
2022,4,ACC102687,Account_2687,Liability,346014.93
2020,4,ACC102755,Account_2755,Equity,342459.85
2020,10,ACC101243,Account_1243,Asset,444954.12
2023,3,ACC102042,Account_2042,Asset,60093.62
2021,9,ACC100290,Account_290,Revenue,63353.87
2023,5,ACC102312,Account_2312,Expense,248207.67
2023,11,ACC100581,Account_581,Expense,233809.98
2020,12,ACC100964,Account_964,Equity,211628.73
2020,1,ACC100172,Account_172,Equity,155812.39
2021,3,ACC102509,Account_2509,Asset,433076.77
2024,1,ACC102566,Account_2566,Expense,164438.51
2022,11,ACC100761,Account_761,Equity,210208.9
2022,11,ACC102405,Account_2405,Liability,153817.05
2023,8,ACC102253,Account_2253,Asset,443456.37
2023,6,ACC102484,Account_2484,Liability,405940.41
2021,3,ACC101763,Account_1763,Revenue,218147.49
2020,11,ACC102217,Account_2217,Equity,446261.11
2023,10,ACC102229,Account_2229,Expense,167575.1
2022,8,ACC102667,Account_2667,Revenue,4865.14
2022,3,ACC100583,Account_583,Asset,386604.22
2021,8,ACC102809,Account_2809,Revenue,250371.67
2022,7,ACC102848,Account_2848,Asset,265729.24
2023,8,ACC100545,Account_545,Revenue,157094.58
2020,5,ACC100819,Account_819,Expense,259858.91
2023,6,ACC101388,Account_1388,Liability,45117.68
2022,7,ACC102335,Account_2335,Liability,242418.8
2020,3,ACC100400,Account_400,Equity,285459.44
2020,4,ACC102774,Account_2774,Asset,124790.48
2021,7,ACC102983,Account_2983,Revenue,304372.63
2021,7,ACC102572,Account_2572,Asset,239996.13
2022,10,ACC100469,Account_469,Equity,252534.03
2022,4,ACC102021,Account_2021,Revenue,76693.16
2020,1,ACC101790,Account_1790,Revenue,435055.1
2021,7,ACC101659,Account_1659,Revenue,374956.22
2023,3,ACC101089,Account_1089,Equity,382561.58
2021,5,ACC100570,Account_570,Revenue,374003.12
2021,3,ACC102745,Account_2745,Expense,189033.17
2021,11,ACC102886,Account_2886,Asset,477612.89
2021,4,ACC101698,Account_1698,Revenue,412533.2
2023,9,ACC100656,Account_656,Revenue,419923.53
2021,10,ACC102750,Account_2750,Revenue,392923.25
2023,11,ACC102455,Account_2455,Equity,143371.79
2022,12,ACC101659,Account_1659,Revenue,348929.9
2023,11,ACC101572,Account_1572,Equity,364220.06
2022,8,ACC102885,Account_2885,Expense,28532.72
2021,1,ACC101008,Account_1008,Expense,64676.77
2020,9,ACC102956,Account_2956,Expense,440759.24
2021,4,ACC101089,Account_1089,Equity,445405.39
2020,2,ACC100538,Account_538,Asset,150119.56
2022,6,ACC102342,Account_2342,Liability,38150.68
2022,1,ACC101684,Account_1684,Revenue,352351.49
2023,4,ACC101561,Account_1561,Equity,379243.06
2021,1,ACC102384,Account_2384,Revenue,444344.17
2024,1,ACC102132,Account_2132,Asset,101653.09
2023,1,ACC100406,Account_406,Revenue,315617.41
2022,10,ACC101616,Account_1616,Revenue,253878.64
2022,11,ACC100868,Account_868,Equity,29120.72
2022,9,ACC102306,Account_2306,Asset,273611.19
2022,8,ACC100450,Account_450,Asset,361448.59
2020,10,ACC100467,Account_467,Equity,157762.82
2022,2,ACC102153,Account_2153,Asset,209546.27
2024,2,ACC100969,Account_969,Revenue,84831.48
2021,6,ACC100260,Account_260,Expense,8836.87
2023,12,ACC101153,Account_1153,Revenue,117979.64
2022,9,ACC102696,Account_2696,Equity,148109.64
2020,5,ACC102132,Account_2132,Asset,499014.52
2024,1,ACC102441,Account_2441,Expense,6699.66
2021,2,ACC100659,Account_659,Expense,330021.27
2020,2,ACC102434,Account_2434,Expense,196477.27
2022,1,ACC100623,Account_623,Revenue,86126.09
2022,12,ACC101201,Account_1201,Equity,273943.85
2023,7,ACC100083,Account_83,Expense,447032.61
2020,8,ACC102005,Account_2005,Liability,223370.85
2020,1,ACC102285,Account_2285,Liability,493154.9
2020,4,ACC100786,Account_786,Asset,499105.98
2020,3,ACC101423,Account_1423,Liability,321027.59
2022,10,ACC101310,Account_1310,Asset,131417.82
2021,10,ACC100975,Account_975,Asset,285296.8
2023,4,ACC101303,Account_1303,Revenue,341847.17
2020,4,ACC101571,Account_1571,Asset,209740.28
2022,4,ACC100589,Account_589,Revenue,88833.73
2020,10,ACC102756,Account_2756,Equity,382036.67
2020,11,ACC102323,Account_2323,Asset,177721.31
2023,5,ACC101763,Account_1763,Revenue,108914.99
2021,12,ACC102050,Account_2050,Revenue,440032.27
2022,6,ACC102719,Account_2719,Asset,450894.44
2021,8,ACC100691,Account_691,Expense,398687.51
2022,10,ACC101974,Account_1974,Equity,388784.64
2021,12,ACC100347,Account_347,Revenue,243261.04
2021,7,ACC100329,Account_329,Expense,282954.69
2020,9,ACC102828,Account_2828,Asset,326666.55
2023,8,ACC100615,Account_615,Liability,39309.92
2023,9,ACC100571,Account_571,Revenue,104317.57
2022,8,ACC100640,Account_640,Revenue,433616.58
2020,7,ACC100715,Account_715,Asset,455644.12
2021,9,ACC102227,Account_2227,Revenue,124606.51
2020,9,ACC102888,Account_2888,Equity,194129.13
2021,6,ACC100533,Account_533,Liability,225569.81
2022,6,ACC102203,Account_2203,Equity,270808.58
2023,7,ACC100672,Account_672,Revenue,548554.86
2022,12,ACC101997,Account_1997,Expense,121310.88
2020,1,ACC101574,Account_1574,Liability,193744.82
2020,12,ACC101180,Account_1180,Equity,490285.44
2022,3,ACC100651,Account_651,Equity,372492.55
2023,2,ACC100640,Account_640,Revenue,198531.93
2020,10,ACC100373,Account_373,Liability,442014.98
2021,4,ACC100112,Account_112,Asset,295095.97
2023,12,ACC101369,Account_1369,Liability,139999.51
2023,6,ACC101142,Account_1142,Liability,155448.18
2021,1,ACC102926,Account_2926,Revenue,321350.57
2022,10,ACC101283,Account_1283,Expense,246347.38
2020,8,ACC101251,Account_1251,Equity,34138.0
2022,4,ACC100665,Account_665,Expense,158450.76
2022,7,ACC101016,Account_1016,Revenue,19147.35
2021,6,ACC102320,Account_2320,Equity,84075.88
2020,7,ACC102904,Account_2904,Expense,381499.97
2020,5,ACC100588,Account_588,Liability,333681.7
2020,9,ACC100745,Account_745,Revenue,199333.79
2021,2,ACC100470,Account_470,Liability,830329.06
2023,5,ACC102239,Account_2239,Expense,411732.14
2023,3,ACC101956,Account_1956,Revenue,259598.83
2023,1,ACC102858,Account_2858,Revenue,192284.27
2020,9,ACC101252,Account_1252,Liability,231839.43
2020,6,ACC100973,Account_973,Expense,164471.73
2021,1,ACC100391,Account_391,Asset,462257.83
2023,9,ACC102991,Account_2991,Revenue,174618.13
2024,1,ACC102846,Account_2846,Revenue,302792.26
2023,5,ACC100486,Account_486,Liability,190182.44
2021,1,ACC101567,Account_1567,Revenue,65853.76
2022,12,ACC102065,Account_2065,Asset,474170.97
2020,12,ACC100557,Account_557,Revenue,105914.82
2022,11,ACC102954,Account_2954,Revenue,358233.27
2021,8,ACC102204,Account_2204,Liability,178056.63
2023,11,ACC101248,Account_1248,Asset,463195.89
2024,1,ACC101104,Account_1104,Liability,195720.3
2023,3,ACC100968,Account_968,Liability,1090.09
2022,9,ACC100720,Account_720,Revenue,375215.2
2022,3,ACC102135,Account_2135,Equity,140269.15
2022,7,ACC102103,Account_2103,Equity,284994.23
2021,3,ACC100465,Account_465,Revenue,413513.75
2020,5,ACC101900,Account_1900,Liability,497962.75
2023,6,ACC101534,Account_1534,Equity,355190.7
2021,4,ACC102409,Account_2409,Asset,8710.11
2020,8,ACC100371,Account_371,Revenue,262119.16
2021,1,ACC100640,Account_640,Revenue,270360.6
2022,6,ACC100214,Account_214,Revenue,196740.3
2023,12,ACC100407,Account_407,Equity,113856.69
2023,2,ACC101795,Account_1795,Liability,140370.57
2020,8,ACC102273,Account_2273,Asset,201394.31
2020,3,ACC102525,Account_2525,Liability,5725.01
2023,6,ACC102819,Account_2819,Expense,140874.0
2020,8,ACC101378,Account_1378,Expense,457419.11
2023,9,ACC101439,Account_1439,Asset,159710.21
2021,2,ACC101152,Account_1152,Asset,181897.31
2022,7,ACC100343,Account_343,Equity,110200.16
2023,2,ACC100693,Account_693,Asset,383286.47
2022,12,ACC101615,Account_1615,Revenue,44528.0
2020,3,ACC101074,Account_1074,Asset,388034.19
2021,8,ACC101980,Account_1980,Expense,163698.34
2020,11,ACC100551,Account_551,Expense,250425.34
2020,3,ACC101484,Account_1484,Expense,402870.8
2021,2,ACC102283,Account_2283,Expense,303429.23
2023,3,ACC101533,Account_1533,Equity,464356.27
2024,2,ACC102880,Account_2880,Liability,36958.61
2021,8,ACC100927,Account_927,Equity,399298.74
2023,10,ACC101788,Account_1788,Asset,425302.9
2020,11,ACC100698,Account_698,Asset,391063.32
2020,5,ACC100087,Account_87,Expense,252774.59
2023,12,ACC101171,Account_1171,Liability,392523.82
2023,11,ACC100320,Account_320,Asset,41501.92
2021,3,ACC101606,Account_1606,Asset,256314.25
2020,9,ACC102586,Account_2586,Liability,133073.78
2021,5,ACC100167,Account_167,Expense,221674.33
2023,10,ACC102976,Account_2976,Equity,2420.23
2023,5,ACC102069,Account_2069,Liability,484444.87
2020,5,ACC102056,Account_2056,Liability,481398.88
2023,4,ACC102740,Account_2740,Revenue,278782.57
2023,10,ACC101977,Account_1977,Equity,388049.74
2023,7,ACC101946,Account_1946,Revenue,314918.8
2023,7,ACC101754,Account_1754,Liability,155780.53
2020,4,ACC102560,Account_2560,Asset,4654.59
