Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount,Department,Region,Description
TRX200925,ACC100316,2024-01-25,Debit,280231.0,IT,East,Financial entry 925
TRX200926,ACC100276,2020-07-09,Credit,34940.83,Operations,South,Financial entry 926
TRX200927,ACC101512,2022-09-09,Debit,420250.13,Support,North,Financial entry 927
TRX200928,ACC100949,2020-05-21,Debit,171638.55,IT,West,Financial entry 928
TRX200929,ACC101698,2021-02-08,Debit,433755.26,HR,North,Financial entry 929
TRX200930,ACC102068,2023-06-25,Credit,325305.46,Sales,South,Financial entry 930
TRX200931,ACC101134,2023-07-30,Credit,429610.54,Finance,North,Financial entry 931
TRX200932,ACC102992,2020-03-08,Debit,270901.01,Support,East,Financial entry 932
TRX200933,ACC101625,2021-01-16,Debit,244.54,Operations,South,Financial entry 933
TRX200934,ACC101872,2023-05-26,Credit,405526.81,Finance,East,Financial entry 934
TRX200935,ACC100606,2022-12-01,Debit,98042.57,Finance,South,Financial entry 935
TRX200936,ACC102214,2022-11-07,Credit,119846.0,Sales,South,Financial entry 936
TRX200937,ACC101402,2023-11-11,Debit,176486.49,IT,South,Financial entry 937
TRX200938,ACC101022,2021-02-07,Credit,363768.23,Operations,North,Financial entry 938
TRX200939,ACC101879,2021-01-30,Debit,436641.74,Operations,East,Financial entry 939
TRX200940,ACC100766,2021-02-09,Debit,89701.05,IT,Central,Financial entry 940
TRX200941,ACC102784,2021-08-08,Debit,347933.98,Support,South,Financial entry 941
TRX200942,ACC100128,2024-01-03,Debit,42401.52,Finance,South,Financial entry 942
TRX200943,ACC102616,2023-02-15,Credit,120561.07,Support,East,Financial entry 943
TRX200944,ACC100670,2021-11-05,Debit,171287.36,Support,West,Financial entry 944
TRX200945,ACC100250,2020-11-20,Debit,376420.18,HR,North,Financial entry 945
TRX200946,ACC100231,2022-12-31,Credit,210005.34,Finance,West,Financial entry 946
TRX200947,ACC101365,2020-10-08,Credit,13347.12,Finance,West,Financial entry 947
TRX200948,ACC102239,2023-05-19,Debit,411732.14,Finance,Central,Financial entry 948
TRX200949,ACC102678,2021-04-20,Credit,275499.77,Finance,West,Financial entry 949
TRX200950,ACC102080,2023-03-21,Credit,340039.05,Finance,North,Financial entry 950
TRX200951,ACC101115,2023-06-07,Debit,274281.55,Support,Central,Financial entry 951
TRX200952,ACC100233,2021-08-11,Credit,33862.03,Finance,Central,Financial entry 952
TRX200953,ACC102785,2021-01-27,Debit,482597.55,Support,South,Financial entry 953
TRX200954,ACC102913,2020-05-01,Credit,423772.2,Sales,West,Financial entry 954
TRX200955,ACC100110,2020-07-23,Debit,233447.86,Finance,East,Financial entry 955
TRX200956,ACC102024,2021-12-10,Debit,188973.78,Finance,South,Financial entry 956
TRX200957,ACC101523,2020-01-18,Credit,113274.34,IT,West,Financial entry 957
TRX200958,ACC100570,2021-06-16,Debit,222628.98,HR,South,Financial entry 958
TRX200959,ACC101914,2022-03-14,Debit,20978.02,Finance,South,Financial entry 959
TRX200960,ACC100899,2022-01-03,Debit,71937.03,Support,Central,Financial entry 960
TRX200961,ACC100083,2023-07-08,Debit,447032.61,Operations,Central,Financial entry 961
TRX200962,ACC101274,2021-07-23,Debit,332546.7,Finance,South,Financial entry 962
TRX200963,ACC100404,2022-12-04,Credit,62651.98,Sales,North,Financial entry 963
TRX200964,ACC102565,2020-06-08,Credit,313127.67,Operations,Central,Financial entry 964
TRX200965,ACC100794,2023-09-26,Debit,443456.2,Operations,South,Financial entry 965
TRX200966,ACC102578,2022-01-23,Credit,8527.79,HR,Central,Financial entry 966
TRX200967,ACC102373,2020-10-26,Credit,116782.9,HR,East,Financial entry 967
TRX200968,ACC100870,2021-10-24,Credit,5101.58,Finance,South,Financial entry 968
TRX200969,ACC100713,2020-05-28,Credit,105220.92,HR,South,Financial entry 969
TRX200970,ACC100462,2021-10-09,Debit,365362.12,Finance,North,Financial entry 970
TRX200971,ACC100323,2022-11-01,Credit,329935.21,IT,North,Financial entry 971
TRX200972,ACC100434,2023-06-30,Debit,269452.55,IT,East,Financial entry 972
TRX200973,ACC102561,2021-03-16,Credit,214509.0,IT,West,Financial entry 973
TRX200974,ACC102670,2021-04-30,Credit,281876.96,Finance,Central,Financial entry 974
TRX200975,ACC101027,2021-03-24,Debit,61469.72,Finance,Central,Financial entry 975
TRX200976,ACC101572,2020-05-08,Credit,145276.39,Sales,West,Financial entry 976
TRX200977,ACC100450,2022-08-13,Debit,361448.59,Support,Central,Financial entry 977
TRX200978,ACC102282,2022-10-20,Debit,443830.18,Operations,East,Financial entry 978
TRX200979,ACC101508,2020-07-24,Credit,450081.47,Support,North,Financial entry 979
TRX200980,ACC102208,2020-09-27,Debit,8084.02,Support,West,Financial entry 980
TRX200981,ACC102174,2023-06-01,Debit,372244.39,IT,Central,Financial entry 981
TRX200982,ACC101851,2021-11-10,Credit,444069.7,Operations,Central,Financial entry 982
TRX200983,ACC100334,2020-01-30,Debit,97973.52,Finance,East,Financial entry 983
TRX200984,ACC102164,2023-09-13,Debit,85713.66,Sales,East,Financial entry 984
TRX200985,ACC102221,2021-12-01,Debit,337902.69,Operations,East,Financial entry 985
TRX200986,ACC101104,2024-01-27,Debit,195720.3,Support,North,Financial entry 986
TRX200987,ACC102972,2021-12-06,Debit,363181.74,Finance,West,Financial entry 987
TRX200988,ACC102925,2021-04-13,Credit,256495.48,Finance,South,Financial entry 988
TRX200989,ACC100853,2022-10-08,Credit,37121.45,Finance,South,Financial entry 989
TRX200990,ACC100441,2021-05-10,Credit,172583.82,Support,North,Financial entry 990
TRX200991,ACC101737,2021-07-25,Debit,385435.63,HR,Central,Financial entry 991
TRX200992,ACC101194,2020-11-03,Credit,255475.94,HR,Central,Financial entry 992
TRX200993,ACC100337,2021-10-15,Debit,223809.09,Operations,South,Financial entry 993
TRX200994,ACC101038,2021-05-07,Credit,460073.06,Finance,North,Financial entry 994
TRX200995,ACC100595,2023-06-22,Debit,25136.42,IT,West,Financial entry 995
TRX200996,ACC100668,2022-07-23,Debit,412809.49,Operations,West,Financial entry 996
TRX200997,ACC100899,2022-03-15,Credit,95006.26,IT,Central,Financial entry 997
TRX200998,ACC100213,2022-08-12,Credit,10164.0,HR,South,Financial entry 998
TRX200999,ACC102886,2024-02-05,Credit,307554.32,Finance,North,Financial entry 999
TRX201000,ACC102959,2023-04-26,Credit,160082.31,Support,East,Financial entry 1000
TRX201001,ACC100612,2021-09-29,Debit,398361.49,HR,West,Financial entry 1001
TRX201002,ACC100760,2021-11-05,Credit,327055.34,IT,South,Financial entry 1002
TRX201003,ACC101980,2022-11-25,Credit,7311.47,Sales,South,Financial entry 1003
TRX201004,ACC100072,2022-12-17,Credit,116743.29,HR,South,Financial entry 1004
TRX201005,ACC102455,2022-11-09,Credit,386106.26,Finance,North,Financial entry 1005
TRX201006,ACC100517,2020-07-24,Debit,124067.47,Operations,East,Financial entry 1006
TRX201007,ACC102495,2022-06-18,Debit,6016.46,HR,South,Financial entry 1007
TRX201008,ACC101956,2023-03-11,Credit,259598.83,IT,North,Financial entry 1008
TRX201009,ACC101959,2020-12-14,Credit,40543.54,Support,South,Financial entry 1009
TRX201010,ACC101478,2022-11-06,Debit,432211.3,Finance,West,Financial entry 1010
TRX201011,ACC102774,2020-04-22,Debit,124790.48,Sales,East,Financial entry 1011
TRX201012,ACC101499,2020-03-01,Debit,302277.5,IT,North,Financial entry 1012
TRX201013,ACC101375,2021-05-04,Credit,239213.1,IT,East,Financial entry 1013
TRX201014,ACC101552,2020-02-13,Debit,65604.4,HR,East,Financial entry 1014
TRX201015,ACC100262,2021-04-25,Credit,455047.28,HR,West,Financial entry 1015
TRX201016,ACC101861,2020-09-02,Credit,331727.26,Operations,North,Financial entry 1016
TRX201017,ACC100775,2023-01-10,Credit,133447.74,Sales,East,Financial entry 1017
TRX201018,ACC100132,2023-01-07,Credit,229089.31,Support,East,Financial entry 1018
TRX201019,ACC101856,2023-12-06,Credit,130710.16,HR,Central,Financial entry 1019
TRX201020,ACC100924,2020-05-13,Debit,15935.72,Support,North,Financial entry 1020
TRX201021,ACC102152,2021-05-01,Debit,429050.48,IT,West,Financial entry 1021
TRX201022,ACC102925,2021-12-28,Debit,356352.14,Sales,West,Financial entry 1022
TRX201023,ACC101583,2022-07-27,Debit,26866.58,Finance,Central,Financial entry 1023
TRX201024,ACC102340,2020-07-19,Credit,206970.65,Sales,West,Financial entry 1024
TRX201025,ACC101236,2022-08-10,Credit,435005.0,Finance,South,Financial entry 1025
TRX201026,ACC100281,2020-02-19,Debit,78867.26,HR,South,Financial entry 1026
TRX201027,ACC102045,2020-04-23,Debit,311115.48,IT,Central,Financial entry 1027
TRX201028,ACC101734,2021-06-22,Credit,184617.32,Sales,South,Financial entry 1028
TRX201029,ACC102449,2023-12-12,Debit,246784.77,IT,Central,Financial entry 1029
TRX201030,ACC101604,2023-11-06,Debit,298316.81,Finance,Central,Financial entry 1030
TRX201031,ACC100566,2023-01-04,Debit,243535.71,Operations,West,Financial entry 1031
TRX201032,ACC102199,2021-09-10,Credit,64826.24,IT,East,Financial entry 1032
TRX201033,ACC100152,2020-06-14,Debit,227420.3,HR,West,Financial entry 1033
TRX201034,ACC102252,2021-08-16,Debit,159990.38,Operations,West,Financial entry 1034
TRX201035,ACC102399,2023-02-10,Debit,73752.78,Operations,Central,Financial entry 1035
TRX201036,ACC101698,2020-03-17,Credit,286669.61,Operations,Central,Financial entry 1036
TRX201037,ACC102628,2022-03-12,Debit,149816.79,IT,West,Financial entry 1037
TRX201038,ACC102218,2021-11-01,Debit,115217.4,Sales,West,Financial entry 1038
TRX201039,ACC100943,2020-01-04,Debit,287844.28,IT,South,Financial entry 1039
TRX201040,ACC101299,2021-01-02,Credit,94917.07,Sales,South,Financial entry 1040
TRX201041,ACC101414,2022-04-22,Credit,199450.15,Sales,East,Financial entry 1041
TRX201042,ACC102731,2023-12-24,Credit,210386.36,HR,East,Financial entry 1042
TRX201043,ACC100627,2021-01-21,Credit,383693.93,HR,South,Financial entry 1043
TRX201044,ACC100952,2021-12-03,Debit,133747.91,Support,South,Financial entry 1044
TRX201045,ACC102781,2023-11-18,Credit,401037.76,Operations,West,Financial entry 1045
TRX201046,ACC102358,2020-08-26,Credit,492862.54,Sales,South,Financial entry 1046
TRX201047,ACC101888,2022-12-29,Debit,8215.92,Finance,Central,Financial entry 1047
TRX201048,ACC101374,2022-06-06,Credit,91107.48,Finance,South,Financial entry 1048
TRX201049,ACC102212,2021-03-02,Credit,264801.52,Operations,East,Financial entry 1049
TRX201050,ACC100470,2022-11-23,Credit,434140.22,Sales,West,Financial entry 1050
TRX201051,ACC101149,2020-07-22,Credit,97338.6,Sales,Central,Financial entry 1051
TRX201052,ACC102197,2021-10-28,Debit,165403.01,Support,Central,Financial entry 1052
TRX201053,ACC100229,2021-09-18,Credit,34751.64,Sales,West,Financial entry 1053
TRX201054,ACC102354,2020-09-15,Credit,118350.7,HR,West,Financial entry 1054
TRX201055,ACC102005,2020-08-01,Debit,223370.85,Sales,Central,Financial entry 1055
TRX201056,ACC100001,2022-09-24,Debit,319596.08,Finance,Central,Financial entry 1056
TRX201057,ACC100242,2021-01-05,Debit,316086.37,Support,East,Financial entry 1057
TRX201058,ACC100602,2020-03-14,Debit,155277.2,Sales,North,Financial entry 1058
TRX201059,ACC100123,2020-12-27,Credit,335112.21,IT,West,Financial entry 1059
TRX201060,ACC100643,2022-07-13,Credit,54322.56,HR,East,Financial entry 1060
TRX201061,ACC102744,2023-09-05,Credit,336289.52,Support,South,Financial entry 1061
TRX201062,ACC101719,2022-05-02,Debit,190018.37,Sales,West,Financial entry 1062
TRX201063,ACC101770,2020-10-09,Debit,375461.72,HR,North,Financial entry 1063
TRX201064,ACC100717,2020-01-03,Debit,170356.47,Sales,South,Financial entry 1064
TRX201065,ACC101653,2021-11-09,Debit,462875.74,Operations,East,Financial entry 1065
TRX201066,ACC101469,2021-11-23,Debit,107974.54,HR,East,Financial entry 1066
TRX201067,ACC102308,2021-01-15,Credit,480445.57,Support,East,Financial entry 1067
TRX201068,ACC100232,2021-04-13,Debit,465970.91,IT,South,Financial entry 1068
TRX201069,ACC100502,2020-04-18,Credit,63628.2,HR,East,Financial entry 1069
TRX201070,ACC102981,2020-11-10,Debit,35585.5,IT,North,Financial entry 1070
TRX201071,ACC102830,2024-01-02,Debit,434269.37,Sales,North,Financial entry 1071
TRX201072,ACC100854,2020-02-14,Credit,20084.64,IT,South,Financial entry 1072
TRX201073,ACC102788,2022-08-30,Debit,446248.77,IT,North,Financial entry 1073
TRX201074,ACC102519,2022-11-10,Credit,421959.57,Finance,South,Financial entry 1074
TRX201075,ACC102422,2023-06-09,Credit,186313.15,Support,Central,Financial entry 1075
TRX201076,ACC100968,2023-06-19,Credit,60077.1,Finance,South,Financial entry 1076
TRX201077,ACC102746,2021-02-01,Debit,423697.76,HR,South,Financial entry 1077
TRX201078,ACC101894,2020-06-15,Credit,214774.59,Operations,East,Financial entry 1078
TRX201079,ACC102837,2021-08-02,Debit,352417.77,Support,West,Financial entry 1079
TRX201080,ACC101879,2023-10-19,Credit,200496.43,Finance,East,Financial entry 1080
TRX201081,ACC101653,2022-06-28,Debit,310399.46,Operations,South,Financial entry 1081
TRX201082,ACC101676,2021-02-22,Debit,445524.18,IT,Central,Financial entry 1082
TRX201083,ACC101085,2021-11-14,Debit,420084.36,Support,North,Financial entry 1083
TRX201084,ACC101950,2021-01-01,Credit,125842.21,Finance,North,Financial entry 1084
TRX201085,ACC100488,2023-06-18,Debit,469276.32,Support,North,Financial entry 1085
TRX201086,ACC101049,2022-05-04,Credit,217229.96,Support,Central,Financial entry 1086
TRX201087,ACC100019,2023-10-06,Debit,150683.68,Support,East,Financial entry 1087
TRX201088,ACC101132,2022-09-23,Credit,185276.91,IT,West,Financial entry 1088
TRX201089,ACC100053,2022-08-05,Credit,260679.3,Finance,East,Financial entry 1089
TRX201090,ACC102867,2021-12-30,Debit,217579.41,Support,West,Financial entry 1090
TRX201091,ACC100283,2023-01-07,Credit,101644.67,Sales,North,Financial entry 1091
TRX201092,ACC102894,2023-01-31,Debit,12049.27,Sales,North,Financial entry 1092
TRX201093,ACC101868,2020-03-09,Debit,254068.15,Sales,North,Financial entry 1093
TRX201094,ACC100045,2022-07-06,Debit,109837.21,HR,Central,Financial entry 1094
TRX201095,ACC102044,2023-03-08,Debit,309109.01,Operations,North,Financial entry 1095
TRX201096,ACC101651,2024-02-08,Debit,440091.57,Finance,East,Financial entry 1096
TRX201097,ACC102538,2020-08-11,Debit,83231.41,IT,East,Financial entry 1097
TRX201098,ACC102870,2023-08-05,Credit,495511.3,IT,East,Financial entry 1098
TRX201099,ACC101342,2023-11-09,Credit,394701.82,HR,North,Financial entry 1099
TRX201100,ACC101487,2022-03-30,Credit,132047.61,Support,North,Financial entry 1100
TRX201101,ACC101326,2021-01-18,Credit,475682.89,HR,South,Financial entry 1101
TRX201102,ACC101071,2020-07-28,Credit,477441.8,HR,South,Financial entry 1102
TRX201103,ACC101909,2022-02-11,Debit,203214.83,Finance,East,Financial entry 1103
TRX201104,ACC100919,2021-02-26,Debit,418417.48,IT,West,Financial entry 1104
TRX201105,ACC102828,2020-09-08,Credit,326666.55,Finance,East,Financial entry 1105
TRX201106,ACC101549,2023-01-03,Debit,194745.32,IT,Central,Financial entry 1106
TRX201107,ACC101131,2021-09-16,Credit,378510.33,Operations,West,Financial entry 1107
TRX201108,ACC102204,2023-06-09,Credit,340517.04,Sales,West,Financial entry 1108
TRX201109,ACC102208,2021-11-06,Credit,187717.81,Operations,South,Financial entry 1109
TRX201110,ACC101889,2021-10-23,Debit,186273.25,IT,South,Financial entry 1110
TRX201111,ACC101491,2021-10-04,Debit,278347.52,Sales,Central,Financial entry 1111
TRX201112,ACC100945,2021-10-10,Debit,375381.5,Support,West,Financial entry 1112
TRX201113,ACC100820,2020-02-03,Credit,406680.02,HR,South,Financial entry 1113
TRX201114,ACC100396,2021-09-18,Debit,46673.42,Sales,North,Financial entry 1114
TRX201115,ACC102273,2020-08-30,Debit,201394.31,IT,East,Financial entry 1115
TRX201116,ACC101967,2020-08-12,Credit,473379.44,IT,North,Financial entry 1116
TRX201117,ACC100091,2022-03-05,Credit,440226.34,Support,West,Financial entry 1117
TRX201118,ACC102525,2020-03-02,Credit,5725.01,Finance,East,Financial entry 1118
TRX201119,ACC101519,2022-04-21,Credit,342065.19,Support,West,Financial entry 1119
TRX201120,ACC101942,2020-07-26,Debit,98456.21,Operations,East,Financial entry 1120
TRX201121,ACC102129,2023-07-29,Debit,435488.07,IT,North,Financial entry 1121
TRX201122,ACC101439,2023-11-14,Credit,232259.86,HR,West,Financial entry 1122
TRX201123,ACC101308,2022-09-10,Debit,38630.63,Support,East,Financial entry 1123
TRX201124,ACC101324,2023-01-27,Credit,204340.82,IT,West,Financial entry 1124
TRX201125,ACC101724,2020-01-02,Credit,447527.41,Sales,West,Financial entry 1125
TRX201126,ACC102428,2021-03-29,Debit,114682.31,Support,South,Financial entry 1126
TRX201127,ACC102315,2022-10-29,Debit,204296.02,Support,Central,Financial entry 1127
TRX201128,ACC102421,2020-08-19,Debit,58698.84,Support,North,Financial entry 1128
TRX201129,ACC102036,2022-06-06,Debit,325811.73,IT,North,Financial entry 1129
TRX201130,ACC102285,2020-01-22,Credit,493154.9,HR,West,Financial entry 1130
TRX201131,ACC100786,2020-04-01,Credit,499105.98,Support,West,Financial entry 1131
TRX201132,ACC100277,2020-04-18,Credit,46952.11,Support,East,Financial entry 1132
TRX201133,ACC101338,2022-10-10,Debit,416073.7,Support,East,Financial entry 1133
TRX201134,ACC102202,2021-10-12,Credit,154158.53,HR,South,Financial entry 1134
TRX201135,ACC100485,2023-03-09,Debit,252564.02,Finance,East,Financial entry 1135
TRX201136,ACC100188,2022-10-01,Credit,402916.65,Operations,South,Financial entry 1136
TRX201137,ACC102509,2021-03-06,Credit,433076.77,HR,Central,Financial entry 1137
TRX201138,ACC101529,2020-03-22,Debit,48486.12,Sales,Central,Financial entry 1138
TRX201139,ACC100307,2022-08-03,Credit,309393.21,Sales,North,Financial entry 1139
TRX201140,ACC102215,2020-01-29,Debit,28125.38,Support,East,Financial entry 1140
TRX201141,ACC101807,2023-08-25,Credit,435832.66,IT,Central,Financial entry 1141
TRX201142,ACC101985,2021-10-17,Debit,216898.96,Support,North,Financial entry 1142
TRX201143,ACC102285,2021-12-04,Credit,488360.3,Finance,Central,Financial entry 1143
TRX201144,ACC101216,2020-12-21,Debit,272013.98,Sales,East,Financial entry 1144
TRX201145,ACC101763,2020-12-30,Credit,331670.14,HR,North,Financial entry 1145
TRX201146,ACC102241,2023-01-09,Credit,333571.52,Support,East,Financial entry 1146
TRX201147,ACC100968,2023-03-20,Credit,1090.09,Finance,East,Financial entry 1147
TRX201148,ACC102342,2021-03-19,Debit,303387.52,HR,East,Financial entry 1148
TRX201149,ACC100371,2023-07-14,Debit,307472.01,Operations,Central,Financial entry 1149
TRX201150,ACC100296,2020-09-04,Debit,281560.0,Operations,East,Financial entry 1150
TRX201151,ACC102750,2021-10-03,Debit,392923.25,Sales,Central,Financial entry 1151
TRX201152,ACC100574,2023-10-10,Credit,278583.91,IT,South,Financial entry 1152
TRX201153,ACC102089,2020-11-05,Credit,453008.03,Finance,South,Financial entry 1153
